ID	IRAC_Designation	MIPS_Designation	MCPS_ID	IRSF_ID	IRAC_ID	MIPS_ID	OGLE_ID	RA	DEC	U	U_ERR	B	B_ERR	V	V_ERR	I	I_ERR	J	J_ERR	H	H_ERR	K	K_ERR	[3.6]	3.6ERR	[4.5]	4.5ERR	[5.8]	5.8ERR	[8.0]	8.0ERR	[24]	24ERR	ObjId	SSId	NAME	SpClass	RAJ2000	DEJ2000	AOR	PID	PI	Umag	Bmag	Vmag	Imag	OGLE3ID	<Vmag>	<Imag>	IAmp	Per	2MASS	J2mag	H2mag	Ks2mag	IRSF	Jmag	Hmag	Ksmag	IRAC	[3.6]2	[4.5]2	[5.8]2	[8.0]2	F3.6	F4.5	F5.8	F8.0	MIPS24	[24]	F24	MIPS70	[70]	F70	MIPS160	[160]	F160	HERSCHEL	RAHdeg	DEHdeg	F100P	F160P	F250S	F350S	F500S	mbolph	mbolMcD	TeffMcD	Flag	SSID	Name	SSTISAGE	MACHO	Per.1	Per2	u_Per	OGLE	PerO	Class	RAJ2000.1	DEJ2000.1
																																		450	4343		    YSO3	80.3417	-67.7913	23890944	40650	      Looney		20.391	20.735	18.424						2MASS J05212199-6747287	16.877	15.922	14.986	05212200-6747287	17.02	16.19	15.28	SSTISAGEMA J052121.98-674728.7			9.9017				0.0126		SSTM1SAGE1 J052121.96-674728.7	1.6817	1.5235	SSTM2SAGECC J052121.83-674728.5	-2.926	11520	SSTM3SAGECC J052120.73-674710.0	-4.959	15410	J80.340883-67.791479	80.3409	-67.7915	4741	4684	3046	2001	1749	-6.8			0												
																																		458	4351		    YSO3	80.4463	-67.9491	23882752	40650	      Looney	13.551	14.843	14.362	14.597						2MASS J05214713-6756569	14.617	14.3	13.889	05214711-6756568	14.91	14.82	14.39	SSTISAGEMA J052147.07-675656.6		12.1346	9.8867	8.2546		0.002516	0.0128	0.0324	SSTM1SAGE1 J052147.22-675656.8	2.5317	0.6964							J80.446222-67.949078	80.4462	-67.9491	2339	1503				-5.01			0												
																																		467	4362		    YSO3	80.542	-67.5832	23888384	40650	      Looney	15.174	15.663	15.83	15.912						2MASS J05221013-6734595	15.344	14.831	14.353	05221011-6734596	16.53	15.74	14.86	SSTISAGEMA J052210.11-673459.6			10.0512				0.011		SSTM1SAGE1 J052210.11-673459.4	2.8436	0.5225	SSTM2SAGECC J052210.01-673501.0	-2.002	4919	SSTM3SAGECC J052210.20-673502.3	-3.995	6341	 J80.541654-67.58319	80.5417	-67.5832	3296	2703	1254	1250	423.9	-6.25			0												
																																		471	4367	            MSX LMC 527	    YSO3	80.5821	-65.7219	23887616	40650	      Looney										2MASS J05221974-6543188			15.098					SSTISAGEMA J052219.74-654318.9	9.5016	8.2073	7.1031	6.0465	0.04445	0.09368	0.1658	0.2476	SSTM1SAGE1 J052219.76-654318.7	4.1299	0.1598															-5.25			0												
																																		474	4370	          LHA 120-N 129	    YSO3	80.6041	-69.709	23895040	40650	      Looney										2MASS J05222478-6942333			13.78	05222504-6942328	17.62	16.5	15.56	SSTISAGEMA J052224.91-694232.3			9.174				0.0246		SSTM1SAGE2 J052224.94-694232.9	0.8518	3.272	SSTM2SAGECC J052225.01-694235.4	-3.503	19600				J80.602996-69.709244	80.603	-69.7092	8191	8193	3920	2049	686.8	-7.71			0												
																																		479	4375		    YSO3	80.6749	-67.9168	23888128	40650	      Looney														05224196-6755005	19.13	17.66	16.54	SSTISAGEMA J052241.94-675500.4	14.3381	13.3021	12.1196		0.0005168	0.0008585	0.0016		SSTM1SAGE1 J052241.90-675500.6	5.402	0.0495							J80.674343-67.917061	80.6743	-67.9171	534.3	553.6				-2.08			0												
																																		490	4387		    YSO3	80.8807	-68.0189	23888128	40650	      Looney	17.564	17.8	17.375	16.973						2MASS J05233149-6801074	15.859	15.517	15.004	05233147-6801075	16.22	15.79	15.72	SSTISAGEMA J052331.39-680107.6			10.7037				0.006		SSTM1SAGE1 J052330.90-680106.3	4.509	0.1127	SSTM2SAGECC J052331.69-680108.2	-2.145	5609				J80.881463-68.018865	80.8815	-68.0189	1875	2227	1390			-5.55			0												
																																		501	4398		    YSO3	81.0979	-69.6513	23891456	40650	      Looney	18.955	19.063	18.877	18.914										05242342-6939045		17.84	16.57										SSTM1SAGE1 J052423.48-693903.0	2.3933	0.7911							J81.098443-69.651577	81.0984	-69.6516	3571	5114	3268	2097	1558	-6.99			0												
																																		521	4433	        IRAS 05266-6842	    YSO3	81.5904	-68.6664	23887872	40650	      Looney										2MASS J05262176-6839594	16.042	15.23	14.455	05262158-6839596	18.39	17.8		SSTISAGEMA J052621.71-683959.6									SSTM1SAGE1 J052621.73-683959.4	2.786	0.551	SSTM2SAGECC J052621.92-683959.6	-2.566	8270				J81.591388-68.666744	81.5914	-68.6667	3925	3330	1755	1244	755.7	-6.17			0												
																																		542	4455		    YSO3	81.9308	-67.4401	23889920	40650	      Looney														05274344-6726241	16.88	16.77	14.88	SSTISAGEMA J052743.46-672624.0	11.653	10.8458	9.4342	7.8111	0.006129	0.008245	0.0194	0.0487	SSTM1SAGE1 J052743.62-672622.2	2.5304	0.6972							   J81.931-67.440111	81.931	-67.4401	4572	4148	1947			-6.92			0												
																																		544	4459		    YSO3	82.0133	-67.4238	23895552	40650	      Looney										2MASS J05280313-6725254	15.738	15.354	14.811	05280316-6725255	16.05	15.86	15.27	SSTISAGEMA J052803.17-672525.4			10.2302				0.0093		SSTM1SAGE1 J052802.75-672525.5	2.9303	0.4824							  J82.011976-67.4239	82.012	-67.4239	2370	2414	1223		698.1	-5.88			0												
																																		591	4521		    YSO3	83.0159	-67.7158	23889920	40650	      Looney														05320388-6742565	17.83			SSTISAGEMA J053203.84-674256.6		11.4113	9.6408	8.1421		0.004898	0.016	0.0359	SSTM1SAGE1 J053203.73-674256.8	2.4972	0.7189	SSTM2SAGECC J053204.17-674256.3	-2.1	5381				J83.016442-67.715948	83.0164	-67.716	3988	1746	1308		1075	-5.97			0												
																																		592	4522		    YSO3	83.0326	-71.2267	23885312	40650	      Looney		19.701	18.385	17.886						2MASS J05320780-7113371			14.857	05320785-7113361	17.79	16.45	16.2	SSTISAGEMA J053207.80-711336.3		12.6026	10.0657	8.3491		0.001635	0.0108	0.0297	SSTM1SAGE1 J053207.70-711336.2	3.6505	0.2485	SSTM2SAGECC J053208.07-711336.8	-1.438	2926				J83.030448-71.226996	83.0304	-71.227	1967	1756				-5.23			0												
																																		595	4525	         LHA 120-N 148G	    YSO3	83.1041	-68.6511	23885056	40650	      Looney	17.284	17.768	17.459	17.435						2MASS J05322501-6839038	15.713	15.126	14.546	05322510-6839037	16.68	16.38	15.7	SSTISAGEMA J053225.07-683903.7									SSTM1SAGE1 J053224.93-683904.4	4.0585	0.1707							J83.103942-68.651279	83.1039	-68.6513	1791	1531	555.8			-3.78			0												
																																		601	4532	            MSX LMC 797	    YSO3	83.1846	-69.5015	23885056	40650	      Looney	15.82	16.183	16.198	16.189						2MASS J05324427-6930058	15.573	15.139	14.668	05324431-6930052		17.44	16.17										SSTM1SAGE1 J053244.19-693006.0	3.9474	0.1891	SSTM2SAGECC J053244.58-693006.0	-1.081	2106				J83.183507-69.501648	83.1835	-69.5016	1706	1585	612.6	452.8		-5.46			0												
																																		614	4554	        IRAS 05342-6727	    YSO3	83.5426	-67.4248	23888384	40650	      Looney														05341022-6725295	16.68	15.34	13.91	SSTISAGEMA J053410.24-672529.3	11.312	10.3227	9.2294	7.933	0.008389	0.01335	0.0234	0.0436	SSTM1SAGE1 J053410.21-672529.5	3.0429	0.4349	SSTM2SAGECC J053410.41-672529.9	-1.256	2473	SSTM3SAGECC J053410.77-672522.3	-2.484	1577	J83.543405-67.424828	83.5434	-67.4248	1974	1956	999.6	459.4		-5.48			0												
																																		618	4558	        IRAS 05347-6837	    YSO3	83.6312	-68.5872	23886080	40650	      Looney	16.042	16.606	16.502	16.334										05343148-6835139	15.43	14.42	13.24	SSTISAGEMA J053431.48-683513.7	11.2345	10.5834	9.4965	8.1955	0.009011	0.0105	0.0183	0.0342	SSTM1SAGE1 J053431.42-683513.9	3.1771	0.3843	SSTM2SAGECC J053431.87-683514.4	-1.81	4121				J83.631354-68.587125	83.6314	-68.5871	1787	2447	1551	1145	625.8	-5.61			0												
																																		707	4705		    YSO3	85.0171	-69.6368	23883264	40650	      Looney														05400424-6938120	18.46	18.2	16.47	SSTISAGE1A J054004.18-693811.1		12.6494				0.001566																				-3.72			0												
																																		648	4607		    YSO3	84.213	-69.2269	11238912	3591	      Kemper										2MASS J05365124-6913359	16.355	15.472	15.075	05365124-6913360	16.46	15.47	15.15	SSTISAGEMA J053651.22-691335.9	14.9763	14.951			0.0002871	0.000188																				-2.41			0												
																																		650	4609		    YSO3	84.3178	-66.4486	23885824	40650	      Looney										2MASS J05371622-6626544	15.794	15.358	14.797	05371635-6626551		16.87	16.88										SSTM1SAGE1 J053716.21-662654.6	3.486	0.2892							J84.318509-66.448135	84.3185	-66.4481	1908	1736	1175	891.2	482.4	-6.42			0												
																																		712	4712		    YSO3	85.0502	-70.1544	23891200	40650	      Looney	17.906	17.654	16.808	16.049						2MASS J05401168-7009111		15.101	15.033	05401169-7009111	15.5	15.12	15.01	SSTISAGEMA J054011.71-700911.4	14.5585	14.661			0.0004219	0.0002456			SSTM1SAGE1 J054011.95-700915.7	4.1581	0.1557	SSTM2SAGECC J054012.52-700917.3	-1.263	2490	SSTM3SAGECC J054012.53-700917.2	-3.398	3659	J85.049885-70.154139	85.0499	-70.1541	2243	1763				-5.49			0												
																																		712	4713		    YSO3	85.0502	-70.1544	16943616	249	  Indebetouw	17.906	17.654	16.808	16.049						2MASS J05401168-7009111		15.101	15.033	05401169-7009111	15.5	15.12	15.01	SSTISAGEMA J054011.71-700911.4	14.5585	14.661			0.0004219	0.0002456			SSTM1SAGE1 J054011.95-700915.7	4.1581	0.1557	SSTM2SAGECC J054012.52-700917.3	-1.263	2490	SSTM3SAGECC J054012.53-700917.2	-3.398	3659	J85.049885-70.154139	85.0499	-70.1541	2243	1763				-5.57			0												
																																		714	4714		    YSO3	85.0507	-70.1683	16943616	249	  Indebetouw	18.193	18.585	17.764	18.024										05401203-7010059	17.6	17.53	16.75										SSTM1SAGE1 J054012.52-701004.6	5.4419	0.0477	SSTM2SAGECC J054012.90-701004.6	-1.296	2568	SSTM3SAGECC J054012.29-700957.7	-3.578	4320	J85.050246-70.168067	85.0502	-70.1681	1505	1791	987.9		413.8	-5.56			0												
																																		721	4723		    YSO3	85.1801	-70.1862	16943616	249	  Indebetouw														05404333-7011103	17.16	15.96	15.26	SSTISAGEMA J054043.20-701110.3		12.4478	10.3727	8.7341		0.001886	0.0082	0.0208	SSTM1SAGE1 J054043.17-701110.4	3.9029	0.197							J85.179372-70.186003	85.1794	-70.186	1422	1478	713.9	953.7	430.8	-3.95			0												
																																		725	4728		    YSO3	85.1931	-70.1885	16943616	249	  Indebetouw		19.783	18.995	18.029						2MASS J05404625-7011181	16.149	15.486	15.033	05404606-7011184	17.27	16.37	15.88	SSTISAGEMA J054046.14-701118.3		13.4445	10.6889	9.1692		0.0007529	0.0061	0.014	SSTM1SAGE1 J054046.12-701119.3	4.7447	0.0907															-5.48			0												
																																		726	4729		    YSO3	85.1952	-70.1896	16943616	249	  Indebetouw														05404690-7011229	16.73	16.29	16.05	SSTISAGEMA J054047.01-701123.0		13.2994	10.7765	9.0454		0.0008606	0.0056	0.0156	SSTM1SAGE1 J054046.90-701122.8	3.832	0.2103							J85.197973-70.190451	85.198	-70.1905		520.7	948.1	279.3		-5.5			0												
																																		738	4744		    YSO3	85.3582	-71.2982	23894784	40650	      Looney										2MASS J05412600-7117535	16.278	15.521	14.905	05412612-7117515	18.29	17.87	17.27	SSTISAGEMA J054126.11-711751.1		12.9037	10.6562			0.001239	0.0063		SSTM1SAGE1 J054125.96-711753.6	3.1868	0.3809							  J85.35821-71.29844	85.3582	-71.2984	2072	1551	815.5	838.9	286.4	-5.25			0												
																																		744	4751		    YSO3	85.6406	-71.291	23886848	40650	      Looney	19.166	19.445	18.69	17.434						2MASS J05423378-7117275	15.632	14.934		05423373-7117278	16.29	16.2	14.35	SSTISAGEMA J054233.73-711727.7	11.7934	11.1815	9.4123	7.7956	0.005385	0.006053	0.0198	0.0494	SSTM1SAGE1 J054233.70-711728.0	2.4782	0.7316	SSTM2SAGECC J054233.98-711728.9	-1.799	4079	SSTM3SAGECC J054232.43-711727.1	-3.793	5264	J85.640663-71.291068	85.6407	-71.2911	3115	2429	1185	696.7	358.3	-6.25			0												
																																		746	4753		    YSO3	85.7035	-69.7462	23887360	40650	      Looney	18.37	19.309	19.243	17.462						2MASS J05424889-6944460	15.574	15.714	14.27	05424872-6944468		17.55	17.11										SSTM1SAGE1 J054248.83-694445.4	3.0014	0.4518	SSTM2SAGECC J054249.45-694447.7	-2.436	7337				J85.703909-69.745689	85.7039	-69.7457	3977	3950	1743	846.4		-6.04			0												
																																		754	4763	        IRAS 05448-6720	    YSO3	86.2068	-67.3263	23885824	40650	      Looney	14.997	15.528	15.747	15.737						2MASS J05444968-6719344	14.929	14.893	14.63	05444971-6719345	15.87	15.7	15.46										SSTM1SAGE1 J054449.55-671934.5	3.346	0.329	SSTM2SAGECC J054449.41-671936.6	-1.637	3512				J86.207221-67.326283	86.2072	-67.3263	2745	2445				-5.3			0												
																																		760	4770		    YSO3	86.8042	-70.738	23886848	40650	      Looney		22.481	21.368	19.668										05471297-7044168	17.34	16.21	15.09	SSTISAGEMA J054712.96-704416.7	11.8366	10.6987	9.0331	7.2013	0.005175	0.009442	0.028	0.0855	SSTM1SAGE1 J054712.92-704416.7	3.1736	0.3856	SSTM2SAGECC J054713.08-704417.7	1.532	189.7												-4.78			0												
																																		250	4071	           MSX LMC 1227	    YSO4	73.5242	-66.752	23889408	40650	      Looney	18.649	19.236	18.224	16.197						2MASS J04540579-6645070	14.445	13.149	11.709	04540579-6645071	14.36	13.18	11.81	SSTISAGEMA J045405.80-664506.7	9.3696	8.9587	7.6931	6.5135	0.0502	0.04689	0.0963	0.161	SSTM1SAGE1 J045405.73-664506.9	2.6223	0.6406	SSTM2SAGECC J045405.89-664508.8	-1.021	1992				J73.523694-66.751565	73.5237	-66.7516	2889	2933	1806	913.5	530.4	-6.1			0												
																																		297	4133	           MSX LMC 1225	    YSO4	74.4498	-66.4792	23881984	40650	      Looney	14.226	15.386	14.817	13.673						2MASS J04574795-6628448	13.121	12.186	10.81	04574795-6628450	12.99	12.25	10.92	SSTISAGEMA J045747.94-662844.8	8.4921	7.6059	6.8862	5.7638	0.1126	0.163	0.2024	0.3212	SSTM1SAGE1 J045747.89-662843.8	2.1863	0.9572							J74.448922-66.478089	74.4489	-66.4781	1879		2864		1787	-6.16			0												
																																		409	4290	                 AL 121	    YSO4	79.2251	-67.3348	23890432	40650	      Looney	14.173	15.336	14.905	14.574						2MASS J05165404-6720052	13.889	12.929	11.93	05165404-6720053	13.97	13.17	12.22	SSTISAGEMA J051654.04-672005.1	10.4325	9.6958	8.8208	7.7318	0.01886	0.02378	0.0341	0.0524	SSTM1SAGE1 J051654.14-672005.4	4.1764	0.1531							J79.225332-67.334723	79.2253	-67.3347	626.9	381.7	357.4	142	446.2	-4.61			0												
																																		415	4296	            MSX LMC 476	    YSO4	79.3871	-68.3448	19012096	30788	       Sahai	18.138	18.343	17.583	15.843						2MASS J05173282-6820414	14.166	12.58	11.101	05173283-6820414	14.03	12.62	11.17	SSTISAGEMA J051732.81-682041.5	9.0922	8.3424	7.6292	6.7112	0.06481	0.08271	0.1021	0.1342	SSTM1SAGE1 J051732.87-682041.2	3.1021	0.4118	SSTM2SAGECC J051733.10-682042.6	-0.8512	1704				  J79.386409-68.3449	79.3864	-68.3449	1577	1274	660.6	425.9	206.9	-5.89			0												
																																		420	4306	        IRAS 05189-7008	    YSO4	79.6069	-70.0925	25996288	50338	    Matsuura	20.389	18.463	16.683	15.024						2MASS J05182587-7005323	14.023	13.122	12.928	05182586-7005325	13.95	13.16	12.98	SSTISAGEMA J051825.71-700532.6	12.6905	12.0486	10.4434	8.0941	0.002357	0.002723	0.0076	0.0376	SSTM1SAGE1 J051825.53-700532.8	3.121	0.4047															-4.68			0												
																																		518	4426	        IRAS 05263-6838	    YSO4	81.5219	-68.6026	23891712	40650	      Looney	17.991	18.456	17.697	16.397						2MASS J05260527-6836093	14.934	13.839	12.631	05260529-6836094	14.99	13.92	12.68	SSTISAGEMA J052605.27-683609.4	10.7887	10.0235	9.2023	7.9877	0.01359	0.01759	0.024	0.0414	SSTM1SAGE1 J052605.24-683609.5	4.4744	0.1164				SSTM3SAGECC J052604.51-683556.1	-4.963	15460	J81.522314-68.602886	81.5223	-68.6029	1112	1457		1000	806.9	-6.88			0												
																																		646	4605	     OGLE LMC-LPV-74138	    YSO4	84.1768	-70.1295	23889152	40650	      Looney	18.499	16.764	15.179	13.403	OGLE-LMC-LPV-74138	15.365	13.426	0.006	64.71	2MASS J05364244-7007465	12.281	11.43	11.138	05364244-7007466	12.25	11.43	11.17	SSTISAGEMA J053642.47-700747.0	10.7642	10.3073	9.5708	7.9844	0.0139	0.01354	0.0171	0.0415	SSTM1SAGE1 J053642.44-700746.8	4.9456	0.0754															-4.78			0												
																																		719	4721		    YSO4	85.1417	-69.4194	23886080	40650	      Looney	15.834	16.589	16.173	15.496						2MASS J05403400-6925099	15.104	14.084	12.598	05403400-6925099	14.81	14	12.55	SSTISAGEMA J054034.00-692509.8	9.8397	8.7289	7.7645	6.5821	0.03256	0.05794	0.0901	0.1512	SSTM1SAGE1 J054033.96-692509.9	3.4589	0.2965							J85.140655-69.419341	85.1407	-69.4193	111.5					-4.99			0												
																																		749	4756	           MSX LMC 1436	    YSO4	85.8764	-69.4129	11239424	3591	      Kemper	18.724	19.115	18.15	18.899						2MASS J05433034-6924466	16.136	14.782	12.713	05433033-6924466	16.47	14.92	12.85	SSTISAGEMA J054330.36-692446.5	9.9117	8.7961	7.8424	6.4638	0.03047	0.05446	0.0839	0.1686	SSTM1SAGE1 J054330.32-692447.0	2.5624	0.677							 J85.876511-69.41291	85.8765	-69.4129	908.3	1288	1717	1113	998	-5.51			0												
																																		749	4757	           MSX LMC 1436	    YSO4	85.8764	-69.4129	23887360	40650	      Looney	18.724	19.115	18.15	18.899						2MASS J05433034-6924466	16.136	14.782	12.713	05433033-6924466	16.47	14.92	12.85	SSTISAGEMA J054330.36-692446.5	9.9117	8.7961	7.8424	6.4638	0.03047	0.05446	0.0839	0.1686	SSTM1SAGE1 J054330.32-692447.0	2.5624	0.677							 J85.876511-69.41291	85.8765	-69.4129	908.3	1288	1717	1113	998	-5.32			0												
